content,label,clean_text,label_num
The price of oil has fallen as fears about interruptions to supplies being pumped out of Iraq eased slightly.,Business,"['price', 'oil', 'fallen', 'fear', 'interrupt', 'suppli', 'pump', 'iraq', 'eas', 'slight']",0
"&lt;p&gt;\&lt;/p&gt;&lt;p&gt; By Andrew Mitchell&lt;/p&gt;&lt;p&gt; LONDON (Reuters) - High-flying oil prices eased for a\second session on Monday as Iraq resumed exports from both its\northern and southern outlets after lengthy disruption, despite\fierce fighting in the holy city of Najaf.&lt;/p&gt;",Business,"['andrew', 'mitchel', 'london', 'reuter', 'high-fli', 'oil', 'price', 'eas', 'second', 'session', 'monday', 'iraq', 'resum', 'export', 'northern', 'southern', 'outlet', 'lengthi', 'disrupt', 'despit', 'fierc', 'fight', 'holi', 'citi', 'najaf']",0
Botswana's giant Debswana diamond mining firm says it will sack workers who carry on with an illegal stoppage.,Business,"['botswana', 'giant', 'debswana', 'diamond', 'firm', 'sack', 'worker', 'carri', 'illeg', 'stoppag']",0
"NEW YORK (Reuters) - U.S. blue chips were near the  unchanged mark on Monday as a disappointing sales forecast from  retailer Wal-Mart Stores Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=WMT.N target=/stocks/quickinfo/fullquote""&gt;WMT.N&lt;/A&gt; dampened sentiment,  offsetting the benefit of easing oil prices.",Business,"['new', 'york', 'reuter', 'blue', 'chip', 'near', 'unchang', 'mark', 'monday', 'disappoint', 'sale', 'forecast', 'retail', 'wal-mart', 'store', 'wmt', 'dampen', 'sentiment', 'offset', 'benefit', 'eas', 'oil', 'price']",0
Independent observers confirmed that the random auditing of results from the recall referendum (Sunday August 15) against Venezuelan president Hugo Chavez show there are no indications of fraud as claimed by the opposition.,Business,"['independ', 'observ', 'confirm', 'random', 'audit', 'result', 'recal', 'referendum', 'sunday', 'august', 'venezuelan', 'presid', 'hugo', 'chavez', 'indic', 'fraud', 'claim', 'opposit']",0
Philippine president Gloria Arroyo warned that her country is in the midst of a fiscal crisis. A report by economists at the University of the Philippines said the country faces economic collapse,Business,"['philippin', 'presid', 'gloria', 'arroyo', 'warn', 'countri', 'midst', 'fiscal', 'crisi', 'report', 'economist', 'univers', 'philippin', 'countri', 'face', 'econom', 'collaps']",0
"NEW YORK (Reuters) - Americans paid their credit card bills  on time at a record high level in June, sending credit card  delinquencies to their lowest level in four years, Moody's  Investors Service said on Monday.",Business,"['new', 'york', 'reuter', 'american', 'paid', 'credit', 'card', 'time', 'record', 'high', 'level', 'june', 'send', 'credit', 'card', 'delinqu', 'lowest', 'level', 'year', 'moodi', 'investor', 'servic', 'monday']",0
OTTAWA -- A local firm that says it can help shrink backup times at large data centres is growing its business thanks to an alliance with Sun Microsystems Inc.,Business,"['ottawa', 'local', 'firm', 'help', 'shrink', 'backup', 'time', 'larg', 'data', 'centr', 'grow', 'busi', 'thank', 'allianc', 'sun', 'microsystem']",0
New Bush administration rules that scale back overtime eligibility for white-collar workers took effect on Monday over protests that they would slash paychecks at a time of economic uncertainty.,Business,"['new', 'bush', 'administr', 'rule', 'scale', 'overtim', 'elig', 'white-collar', 'worker', 'took', 'effect', 'monday', 'protest', 'slash', 'paycheck', 'time', 'econom', 'uncertainti']",0
"TOKYO (Reuters) - The dollar held on to the previous day's  gain on Tuesday, supported by a retreat in oil prices and  upbeat comments on the U.S. economy from Federal Reserve  officials.",Business,"['tokyo', 'reuter', 'dollar', 'held', 'previous', 'day', 'gain', 'tuesday', 'support', 'retreat', 'oil', 'price', 'upbeat', 'comment', 'economi', 'feder', 'reserv', 'offici']",0
"THE phoney war over the fate of Abbey grinds on. Along the way, on all sides, it is producing its predictable crop of knowing winks and destabilising nudges.",Business,"['phoney', 'war', 'fate', 'abbey', 'grind', 'way', 'produc', 'predict', 'crop', 'know', 'wink', 'destabilis', 'nudg']",0
"New overtime rules have taken effect in the United States that the government says will strengthen workers #39; rights, but opponents say will significantly reduce workers #39; pay.",Business,"['new', 'overtim', 'rule', 'taken', 'effect', 'unit', 'state', 'govern', 'strengthen', 'worker', 'right', 'oppon', 'signific', 'reduc', 'worker', 'pay']",0
"blackhawk writes  quot;SAS Braathens, the Norwegian unit of Scandinavian airline SAS, will cut Oslo routes to Geneva and London Gatwick in the first step of a plan to eliminate 10 routes.",Business,"['blackhawk', 'write', 'quot', 'sas', 'braathen', 'norwegian', 'unit', 'scandinavian', 'airlin', 'sas', 'cut', 'oslo', 'rout', 'geneva', 'london', 'gatwick', 'step', 'plan', 'elimin', 'rout']",0
"Executives at the collapsed China Aviation Oil Singapore have voluntarily handed over their passports to Singapore #39;s police, a spokesman said Tuesday.",Business,"['execut', 'collaps', 'china', 'aviat', 'oil', 'singapor', 'voluntarili', 'hand', 'passport', 'singapor', 'polic', 'spokesman', 'tuesday']",0
"TOKYO (Reuters) - The dollar idled on Tuesday after gaining  the previous day, as many investors held off building positions  ahead of economic data from the United States.",Business,"['tokyo', 'reuter', 'dollar', 'idl', 'tuesday', 'gain', 'previous', 'day', 'mani', 'investor', 'held', 'build', 'posit', 'ahead', 'econom', 'data', 'unit', 'state']",0
"CARACAS : An audit of last Sunday #39;s recall vote in Venezuela, which favored keeping President Hugo Chavez in office, found no evidence of fraud, as the opposition had charged, electoral officials said.",Business,"['caraca', 'audit', 'sunday', 'recal', 'vote', 'venezuela', 'favor', 'presid', 'hugo', 'chavez', 'offic', 'evid', 'fraud', 'opposit', 'charg', 'elector', 'offici']",0
"NEW YORK Johnson  amp; Johnson is in advanced negotiations to acquire Guidant, one of the largest US makers of devices to treat heart and circulatory illnesses, according to executives close to the talks.",Business,"['new', 'york', 'johnson', 'amp', 'johnson', 'advanc', 'negoti', 'acquir', 'guidant', 'largest', 'maker', 'devic', 'treat', 'heart', 'circulatori', 'ill', 'accord', 'execut', 'close', 'talk']",0
Beleaguered Russian energy giant Yukos has warned that it will not produce as much oil as expected this year. It blames bailiffs who are draining its bank accounts to pay its potentially ruinous tax bill.,Business,"['beleagu', 'russian', 'energi', 'giant', 'yuko', 'warn', 'produc', 'oil', 'expect', 'year', 'blame', 'bailiff', 'drain', 'bank', 'account', 'pay', 'potenti', 'ruinous', 'tax']",0
"WASHINGTON -- Hundreds of workers rallied on the steps of the Labor Department yesterday to protest the implementation of new rules they say will cause as many as 6 million Americans to lose their overtime pay. But the Bush administration officials who crafted the complex regulations insisted more workers will actually qualify for extra pay under the plan, which almost ...",Business,"['washington', 'hundr', 'worker', 'ralli', 'step', 'labor', 'depart', 'yesterday', 'protest', 'implement', 'new', 'rule', 'caus', 'mani', 'million', 'american', 'lose', 'overtim', 'pay', 'bush', 'administr', 'offici', 'craft', 'complex', 'regul', 'insist', 'worker', 'actual', 'qualifi', 'extra', 'pay', 'plan']",0
"TOY retailer Toys R Us has posted a second-quarter profit, over- turning the loss it made over the same period the year before. The New Jersey-based group, which is considering quitting the toys business, turned",Business,"['toy', 'retail', 'toy', 'r', 'post', 'second-quart', 'profit', 'turn', 'loss', 'period', 'year', 'befor', 'new', 'jersey-bas', 'group', 'consid', 'quit', 'toy', 'busi', 'turn']",0
The biggest-ever takeover battle in Japan got even bigger today as Sumitomo Mitsui sought to disrupt a rival's expansion plans with a \$29 billion hostile bid for UFJ.,Business,"['biggest-ev', 'takeov', 'battl', 'japan', 'got', 'bigger', 'today', 'sumitomo', 'mitsui', 'sought', 'disrupt', 'rival', 'expans', 'plan', 'billion', 'hostil', 'bid', 'ufj']",0
"Sumitomo Mitsui Financial Group Inc. laid out a \$29 billion bid for UFJ Holdings on Tuesday, challenging a rival offer by Mitsubishi Tokyo Financial Group to form the world #39;s biggest bank.",Business,"['sumitomo', 'mitsui', 'financi', 'group', 'laid', 'billion', 'bid', 'ufj', 'hold', 'tuesday', 'challeng', 'rival', 'offer', 'mitsubishi', 'tokyo', 'financi', 'group', 'form', 'world', 'biggest', 'bank']",0
"Hollinger Inc., th #39;e Toronto-based holding company controlled by disgraced media baron Conrad Black, lost an independent director Tuesday when a former general in Canada #39;s armed forces resigned from its board.",Business,"['holling', 'th', 'e', 'toronto-bas', 'hold', 'compani', 'control', 'disgrac', 'media', 'baron', 'conrad', 'black', 'lost', 'independ', 'director', 'tuesday', 'general', 'canada', 'arm', 'forc', 'resign', 'board']",0
"AUGUST 25, 2004 -- The Sabre Travel Network yesterday responded quickly to Northwest Airlines #39; decision to impose a fee on all domestic tickets issued through global distribution systems, firing back with its own policy changes and concluding the",Business,"['august', 'sabr', 'travel', 'network', 'yesterday', 'respond', 'quick', 'northwest', 'airlin', 'decis', 'impos', 'fee', 'domest', 'ticket', 'issu', 'global', 'distribut', 'polici', 'chang', 'conclud']",0
"United Airlines says it likely will end funding for employee pension plans, a move that would be the largest ever default by a US company and could lead to a taxpayer-funded bailout rivaling the savings-and-loan fiasco of the 1980s.",Business,"['unit', 'airlin', 'like', 'end', 'fund', 'employe', 'pension', 'plan', 'largest', 'default', 'compani', 'lead', 'taxpayer-fund', 'bailout', 'rival', 'savings-and-loan', 'fiasco']",0
Northwest Airlines said it would begin charging a \$10 fee for issuing a ticket at its airport check-in desks.,Business,"['northwest', 'airlin', 'begin', 'charg', 'fee', 'issu', 'ticket', 'airport', 'check-in', 'desk']",0
Can you hear him now: Virgin Group Chairman Richard Branson said in Hong Kong that his company has earmarked \$300 million for a cell phone joint venture in China.,Business,"['hear', 'virgin', 'group', 'chairman', 'richard', 'branson', 'hong', 'kong', 'compani', 'earmark', 'million', 'cell', 'phone', 'joint', 'ventur', 'china']",0
"Toronto Dominion Bank (TD.TO: Quote, Profile, Research) said on Wednesday that it is in talks with US-based Banknorth Group (BNK.N: Quote, Profile, Research) about a possible deal, in line with the Canadian bank #39;s push for",Business,"['toronto', 'dominion', 'bank', 'td.to', 'quot', 'profil', 'research', 'wednesday', 'talk', 'us-bas', 'banknorth', 'group', 'bnk', 'quot', 'profil', 'research', 'possibl', 'deal', 'line', 'canadian', 'bank', 'push']",0
"Protests from seven safety groups have prompted General Motors to pull a television ad that shows a young boy driving a Corvette sports car so recklessly that it goes airborne, officials of the automaker say.",Business,"['protest', 'seven', 'safeti', 'group', 'prompt', 'general', 'motor', 'pull', 'televis', 'ad', 'young', 'boy', 'drive', 'corvett', 'sport', 'car', 'reckless', 'goe', 'airborn', 'offici', 'automak']",0
"Despite a weak third-quarter earnings report that sent its shares plunging 24 percent Tuesday, poultry producer Sanderson Farms Inc.",Business,"['despit', 'weak', 'third-quart', 'earn', 'report', 'sent', 'share', 'plung', 'percent', 'tuesday', 'poultri', 'produc', 'sanderson', 'farm']",0
"Microsoft on Wednesday announced the release to manufacturing of Microsoft Operations Manager (MOM) 2005 and MOM 2005 Workgroup Edition, a new edition that the company previously called MOM 2005 Express.",Business,"['microsoft', 'wednesday', 'announc', 'releas', 'manufactur', 'microsoft', 'oper', 'manag', 'mom', 'mom', 'workgroup', 'edit', 'new', 'edit', 'compani', 'previous', 'mom', 'express']",0
"Ford Motor Co. said on Wednesday it will fix malfunctioning heated seats in 33,000 Focus cars, two-thirds of which were sold in Canada.",Business,"['ford', 'motor', 'wednesday', 'fix', 'malfunct', 'heat', 'seat', 'focus', 'car', 'two-third', 'sold', 'canada']",0
"Quiznos Sub, the third-largest US sandwich chain, said on Wednesday it signed a deal to serve PepsiCo Inc. (PEP.N: Quote, Profile, Research) drinks in its US outlets, ending a 23-year relationship with Coca-Cola Co.",Business,"['quizno', 'sub', 'third-largest', 'sandwich', 'chain', 'wednesday', 'sign', 'deal', 'serv', 'pepsico', 'pep', 'quot', 'profil', 'research', 'drink', 'outlet', 'end', 'year', 'relationship', 'coca-cola']",0
Northwest Airlines Corp. filed suit against Sabre Travel Network in the US District Court for the District of Minnesota alleging that Sabre instituted measures that will make it more difficult for the carrier to sell tickets.,Business,"['northwest', 'airlin', 'corp', 'file', 'suit', 'sabr', 'travel', 'network', 'district', 'court', 'district', 'minnesota', 'alleg', 'sabr', 'institut', 'measur', 'make', 'difficult', 'carrier', 'sell', 'ticket']",0
"WELLINGTON (Dow Jones)--New Zealand #39;s Auckland International Airport Ltd. (AIA.NZ) Thursday posted double digit annual profit growth, buoyed by a surge in passenger travel, and said it expects to meet market consensus for the 2005 fiscal year earnings.",Business,"['wellington', 'dow', 'jone', 'new', 'zealand', 'auckland', 'intern', 'airport', 'aia.nz', 'thursday', 'post', 'doubl', 'digit', 'annual', 'profit', 'growth', 'buoy', 'surg', 'passeng', 'travel', 'expect', 'meet', 'market', 'consensus', 'fiscal', 'year', 'earn']",0
"A bank in Belarus has denied US charges that it laundered money for former Iraqi leader Saddam Hussein. Infobank, in a statement, said it has strictly followed international agreements related to the fight against illegal transactions.",Business,"['bank', 'belarus', 'deni', 'charg', 'launder', 'money', 'iraqi', 'leader', 'saddam', 'hussein', 'infobank', 'statement', 'strict', 'follow', 'intern', 'agreement', 'relat', 'fight', 'illeg', 'transact']",0
